"","Name","number.bets","percentage.win","profit.loss","N.purch","rank.profit","rank.npurc","puntaje_total","rank_total"
"22","Andrea Posada 5",164,0.298780487804878,-0.346631154101013,1651,0.76,0.877777777777778,1.63777777777778,95
"23","Manuela Molina 1",167,0.269461077844311,-0.263729567717404,1647,0.797777777777778,0.866666666666667,1.66444444444444,95
"24","Mateo Chip 2",162,0.259259259259259,-0.494144478029431,1716,0.675555555555556,0.982222222222222,1.65777777777778,95
"25","Mr Perez 1",161,0.273291925465839,0.596300263838367,1602,0.928888888888889,0.715555555555556,1.64444444444444,95
"26","Andres Jaramillo 4",172,0.273255813953488,-0.499274623227581,1692,0.673333333333333,0.951111111111111,1.62444444444444,94
"27","Fernando Chip 5",163,0.294478527607362,-0.446173666394551,1678,0.7,0.935555555555556,1.63555555555556,94
"28","Juan Ramirez 3",161,0.260869565217391,-0.5012528835293,1702,0.668888888888889,0.964444444444444,1.63333333333333,94
"29","Mateo Graciano 4",170,0.276470588235294,-0.500758102724314,1694,0.671111111111111,0.953333333333333,1.62444444444444,94
"30","Mr Ramirez 5",156,0.320512820512821,0.166991641075939,1607,0.886666666666667,0.744444444444444,1.63111111111111,94
"31","Juan Perez 2",165,0.284848484848485,-0.395280939201571,1653,0.731111111111111,0.888888888888889,1.62,93
"32","Manuela Posada 1",159,0.29559748427673,0.103073021095816,1607,0.873333333333333,0.744444444444444,1.61777777777778,93
"33","Mr Molina 4",165,0.284848484848485,-0.159650190799336,1620,0.833333333333333,0.786666666666667,1.62,93
"34","Sebastian Uribe 3",157,0.337579617834395,0.786360652791517,1582,0.94,0.664444444444444,1.60444444444444,93
"35","Alejandro Jaramillo 2",152,0.322368421052632,0.544944102750205,1582,0.922222222222222,0.664444444444444,1.58666666666667,92
"36","Alejandro Ramirez 1",159,0.29559748427673,0.288925518012878,1597,0.897777777777778,0.702222222222222,1.6,92
"37","Andrea Uribe 4",159,0.320754716981132,0.266310910572205,1595,0.893333333333333,0.697777777777778,1.59111111111111,92
"38","Mr Chip 3",156,0.397435897435897,3.16742172772391,1568,0.984444444444444,0.608888888888889,1.59333333333333,92
"39","Sebastian Jaramillo 4",158,0.30379746835443,0.0889982596272432,1603,0.868888888888889,0.72,1.58888888888889,92
"40","Andrea Graciano 4",161,0.316770186335404,0.869929971020017,1575,0.944444444444444,0.624444444444444,1.56888888888889,91
"41","Andres Graciano 1",159,0.29559748427673,-0.253813237752564,1608,0.8,0.751111111111111,1.55111111111111,91
"42","Juan Hassan 4",164,0.304878048780488,0.0284135677020902,1600,0.866666666666667,0.708888888888889,1.57555555555556,91
"43","Sebastian Molina 4",163,0.269938650306748,-0.485258689588639,1655,0.684444444444444,0.895555555555556,1.58,91
"44","Alejandro Ramirez 2",163,0.276073619631902,-0.543900379358343,1665,0.626666666666667,0.913333333333333,1.54,90
"45","Fernando Perez 2",165,0.303030303030303,-0.520186970118426,1652,0.653333333333333,0.884444444444444,1.53777777777778,90
"46","Fernando Perez 3",165,0.333333333333333,-0.503948299451304,1642,0.664444444444444,0.857777777777778,1.52222222222222,90
"47","Mateo Hassan 1",160,0.31875,2.65392281782126,1555,0.98,0.555555555555556,1.53555555555556,90
"48","Sebastian Posada 4",151,0.344370860927152,3.39458888999817,1549,0.986666666666667,0.535555555555556,1.52222222222222,90
"49","Sebastian Ramirez 5",156,0.294871794871795,-0.0918656624362911,1587,0.851111111111111,0.673333333333333,1.52444444444444,90
"50","Alejandro Hassan 5",148,0.344594594594595,2.06866751989511,1546,0.977777777777778,0.528888888888889,1.50666666666667,89
"51","Alejandro Molina 5",164,0.274390243902439,-0.591114938028006,1671,0.591111111111111,0.926666666666667,1.51777777777778,89
"52","Mr Graciano 5",162,0.308641975308642,0.457532853059286,1566,0.911111111111111,0.6,1.51111111111111,89
"53","Andrea Perez 1",162,0.296296296296296,-0.546315027099297,1650,0.622222222222222,0.875555555555556,1.49777777777778,88
"54","Andres Chip 5",159,0.314465408805031,-0.195876996917109,1588,0.815555555555556,0.677777777777778,1.49333333333333,88
"55","Fernando Perez 1",154,0.298701298701299,-0.405901841348084,1609,0.722222222222222,0.755555555555556,1.47777777777778,88
"56","Mateo Londono 5",155,0.270967741935484,-0.397704177948689,1616,0.728888888888889,0.773333333333333,1.50222222222222,88
"57","Mateo Molina 2",155,0.348387096774194,1.27154622795147,1544,0.955555555555556,0.522222222222222,1.47777777777778,88
"58","Mateo Posada 2",159,0.289308176100629,-0.554129333703022,1652,0.615555555555556,0.884444444444444,1.5,88
"59","Andres Molina 1",157,0.299363057324841,-0.00769800855318403,1568,0.862222222222222,0.608888888888889,1.47111111111111,87
"60","Manuela Ramirez 3",165,0.303030303030303,-0.310182390293357,1595,0.775555555555556,0.697777777777778,1.47333333333333,87
"61","Mr Chip 2",171,0.286549707602339,-0.662651769627011,1677,0.535555555555556,0.933333333333333,1.46888888888889,87
"62","Alejandro Londono 3",162,0.277777777777778,-0.21167408512375,1580,0.804444444444444,0.648888888888889,1.45333333333333,86
"63","Alejandro Perez 3",156,0.262820512820513,-0.49331911227297,1617,0.677777777777778,0.775555555555556,1.45333333333333,86
"64","Juan Uribe 5",167,0.251497005988024,-0.709452990700233,1701,0.495555555555556,0.96,1.45555555555556,86
"65","Manuela Molina 2",163,0.263803680981595,-0.468832502015027,1613,0.693333333333333,0.768888888888889,1.46222222222222,86
"66","Manuela Uribe 2",157,0.32484076433121,1.3555628673076,1540,0.96,0.497777777777778,1.45777777777778,86
"67","Andrea Uribe 2",154,0.311688311688312,0.0995671421053581,1556,0.871111111111111,0.557777777777778,1.42888888888889,85
"68","Juan Posada 2",159,0.308176100628931,-0.34716475426548,1592,0.755555555555556,0.691111111111111,1.44666666666667,85
"69","Mateo Graciano 1",171,0.269005847953216,-0.665380500166658,1665,0.531111111111111,0.913333333333333,1.44444444444444,85
"70","Mateo Londono 1",163,0.257668711656442,-0.414127044876166,1603,0.717777777777778,0.72,1.43777777777778,85
"71","Andrea Londono 1",155,0.296774193548387,-0.0109024604034285,1554,0.86,0.548888888888889,1.40888888888889,84
"72","Andres Graciano 3",157,0.273885350318471,-0.130780113000873,1564,0.837777777777778,0.588888888888889,1.42666666666667,84
"73","Andres Uribe 3",162,0.265432098765432,-0.574818040544043,1627,0.604444444444444,0.817777777777778,1.42222222222222,84
"74","Manuela Posada 5",156,0.301282051282051,-0.339670656508897,1580,0.768888888888889,0.648888888888889,1.41777777777778,84
"75","Mateo Posada 5",162,0.296296296296296,-0.515487431776623,1612,0.655555555555556,0.766666666666667,1.42222222222222,84
"76","Mr Hassan 2",170,0.270588235294118,-0.757258655037849,1707,0.44,0.968888888888889,1.40888888888889,84
"77","Mr Molina 2",151,0.298013245033113,0.425609556065504,1541,0.906666666666667,0.502222222222222,1.40888888888889,84
"78","Mateo Molina 1",163,0.300613496932515,-0.399795074122067,1589,0.724444444444444,0.682222222222222,1.40666666666667,83
"79","Mateo Posada 1",164,0.26219512195122,-0.778877018365573,1744,0.411111111111111,0.993333333333333,1.40444444444444,83
"80","Fernando Londono 3",157,0.363057324840764,5.8267556702038,1515,0.997777777777778,0.402222222222222,1.4,82
"81","Juan Chip 4",159,0.29559748427673,-0.643059827822937,1635,0.553333333333333,0.84,1.39333333333333,82
"82","Manuela Londono 2",163,0.282208588957055,-0.756388309538657,1698,0.442222222222222,0.957777777777778,1.4,82
"83","Manuela Ramirez 1",160,0.28125,-0.430852720586703,1592,0.708888888888889,0.691111111111111,1.4,82
"84","Sebastian Chip 4",147,0.299319727891156,2.95864153023372,1517,0.982222222222222,0.413333333333333,1.39555555555556,82
"85","Sebastian Posada 2",159,0.320754716981132,-0.421267827711077,1588,0.715555555555556,0.677777777777778,1.39333333333333,82
"86","Andres Ramirez 2",157,0.299363057324841,-0.19962190173444,1557,0.813333333333333,0.562222222222222,1.37555555555556,81
"87","Sebastian Hassan 5",158,0.265822784810127,-0.669921690197305,1643,0.528888888888889,0.862222222222222,1.39111111111111,81
"88","Sebastian Perez 3",152,0.302631578947368,1.16806278396175,1521,0.953333333333333,0.428888888888889,1.38222222222222,81
"89","Alejandro Londono 2",164,0.280487804878049,-0.789961446853229,1716,0.388888888888889,0.982222222222222,1.37111111111111,80
"90","Andrea Perez 5",166,0.259036144578313,-0.746169488127613,1658,0.455555555555556,0.9,1.35555555555556,80
"91","Fernando Ramirez 4",157,0.299363057324841,0.221916672642296,1532,0.888888888888889,0.466666666666667,1.35555555555556,80
"92","Juan Molina 3",154,0.311688311688312,-0.290510490897562,1560,0.784444444444444,0.58,1.36444444444444,80
"93","Mr Jaramillo 2",171,0.251461988304094,-0.784295737020569,1695,0.406666666666667,0.955555555555556,1.36222222222222,80
"94","Sebastian Molina 2",154,0.324675324675325,0.35082276389995,1527,0.902222222222222,0.453333333333333,1.35555555555556,80
"95","Andrea Molina 2",154,0.324675324675325,1.4698681750986,1511,0.964444444444444,0.388888888888889,1.35333333333333,79
"96","Andres Hassan 3",162,0.277777777777778,-0.716993325191393,1643,0.484444444444444,0.862222222222222,1.34666666666667,79
"97","Juan Chip 3",165,0.272727272727273,-0.530474630270705,1599,0.642222222222222,0.704444444444444,1.34666666666667,79
"98","Sebastian Molina 3",162,0.265432098765432,-0.589058691222652,1609,0.595555555555556,0.755555555555556,1.35111111111111,79
"99","Alejandro Posada 2",154,0.337662337662338,1.78155704215954,1508,0.966666666666667,0.371111111111111,1.33777777777778,78
"100","Andrea Perez 3",159,0.257861635220126,-0.700409228030605,1632,0.504444444444444,0.828888888888889,1.33333333333333,78
"101","Juan Londono 2",167,0.263473053892216,-0.751205131855117,1654,0.448888888888889,0.891111111111111,1.34,78
"102","Mr Graciano 2",154,0.272727272727273,-0.30743105138031,1557,0.78,0.562222222222222,1.34222222222222,78
"103","Andrea Chip 5",155,0.290322580645161,-0.35503822755309,1560,0.746666666666667,0.58,1.32666666666667,77
"104","Andrea Jaramillo 3",165,0.236363636363636,-0.784745894158497,1669,0.404444444444444,0.924444444444444,1.32888888888889,77
"105","Juan Londono 1",159,0.276729559748428,-0.648061976430409,1619,0.546666666666667,0.78,1.32666666666667,77
"106","Sebastian Graciano 4",155,0.316129032258064,0.933077418396373,1510,0.946666666666667,0.384444444444444,1.33111111111111,77
"107","Fernando Jaramillo 5",145,0.337931034482759,4.19565337686504,1497,0.988888888888889,0.335555555555556,1.32444444444444,76
"108","Juan Jaramillo 4",149,0.335570469798658,0.652580741169167,1512,0.931111111111111,0.391111111111111,1.32222222222222,76
"109","Mateo Molina 4",163,0.245398773006135,-0.722869762437387,1636,0.477777777777778,0.846666666666667,1.32444444444444,76
"110","Mr Londono 3",150,0.273333333333333,0.140503115599186,1524,0.882222222222222,0.44,1.32222222222222,76
"111","Mr Ramirez 3",160,0.25,-0.63627448508845,1612,0.557777777777778,0.766666666666667,1.32444444444444,76
"112","Alejandro Molina 2",163,0.294478527607362,-0.695453092574389,1625,0.511111111111111,0.806666666666667,1.31777777777778,75
"113","Andrea Uribe 1",166,0.210843373493976,-0.831821055278272,1726,0.317777777777778,0.988888888888889,1.30666666666667,75
"114","Andres Jaramillo 1",178,0.280898876404494,-0.808448426519413,1690,0.364444444444444,0.944444444444444,1.30888888888889,75
"115","Andres Molina 3",165,0.272727272727273,-0.729561488331555,1636,0.471111111111111,0.846666666666667,1.31777777777778,75
"116","Alejandro Uribe 3",168,0.279761904761905,-0.821841769103491,1703,0.331111111111111,0.966666666666667,1.29777777777778,74
"117","Andrea Perez 4",161,0.254658385093168,-0.621965529782646,1605,0.566666666666667,0.733333333333333,1.3,74
"118","Manuela Hassan 2",162,0.246913580246914,-0.44555544068322,1566,0.702222222222222,0.6,1.30222222222222,74
"119","Mateo Jaramillo 2",154,0.318181818181818,1.08828717820134,1501,0.951111111111111,0.348888888888889,1.3,74
"120","Mr Hassan 4",169,0.248520710059172,-0.826627030774755,1711,0.324444444444444,0.973333333333333,1.29777777777778,74
"121","Andres Chip 3",162,0.259259259259259,-0.741511673975321,1630,0.464444444444444,0.826666666666667,1.29111111111111,73
"122","Manuela Posada 3",161,0.285714285714286,-0.69958999058819,1620,0.506666666666667,0.786666666666667,1.29333333333333,73
"123","Mr Hassan 5",145,0.296551724137931,-0.16353094165416,1530,0.831111111111111,0.462222222222222,1.29333333333333,73
"124","Mr Uribe 5",151,0.357615894039735,1.78478575880282,1495,0.968888888888889,0.322222222222222,1.29111111111111,73
"125","Andrea Hassan 4",153,0.248366013071895,-0.502290122847245,1573,0.666666666666667,0.622222222222222,1.28888888888889,72
"126","Andres Posada 4",153,0.261437908496732,-0.281889199998363,1539,0.793333333333333,0.493333333333333,1.28666666666667,72
"127","Fernando Molina 4",167,0.239520958083832,-0.722775094146492,1621,0.48,0.797777777777778,1.27777777777778,72
"128","Mateo Uribe 2",150,0.273333333333333,0.00417804107818398,1517,0.864444444444444,0.413333333333333,1.27777777777778,72
"129","Sebastian Hassan 1",164,0.24390243902439,-0.767090781483381,1637,0.424444444444444,0.848888888888889,1.27333333333333,72
"130","Alejandro Graciano 2",163,0.239263803680982,-0.803302711607939,1661,0.366666666666667,0.904444444444444,1.27111111111111,71
"131","Alejandro Hassan 3",161,0.31055900621118,-0.547362791963211,1580,0.62,0.648888888888889,1.26888888888889,71
"132","Andres Graciano 2",145,0.268965517241379,1.05288679476761,1495,0.948888888888889,0.322222222222222,1.27111111111111,71
"133","Andres Molina 4",172,0.255813953488372,-0.83334076648113,1692,0.313333333333333,0.951111111111111,1.26444444444444,71
"134","Andrea Ramirez 5",161,0.298136645962733,-0.0323390247924552,1511,0.857777777777778,0.388888888888889,1.24666666666667,70
"135","Andres Perez 1",157,0.312101910828025,-0.562590803276768,1580,0.613333333333333,0.648888888888889,1.26222222222222,70
"136","Sebastian Hassan 3",150,0.3,-0.314153866279636,1537,0.773333333333333,0.486666666666667,1.26,70
"137","Sebastian Molina 1",153,0.26797385620915,0.441222929031164,1499,0.908888888888889,0.34,1.24888888888889,70
"138","Sebastian Uribe 4",152,0.269736842105263,-0.641249359229374,1591,0.555555555555556,0.686666666666667,1.24222222222222,70
"139","Alejandro Posada 3",155,0.264516129032258,-0.341879521694793,1533,0.766666666666667,0.473333333333333,1.24,69
"140","Juan Uribe 4",155,0.303225806451613,-0.613764102277505,1582,0.571111111111111,0.664444444444444,1.23555555555556,69
"141","Mr Londono 4",162,0.283950617283951,-0.598851862684971,1581,0.584444444444444,0.655555555555556,1.24,69
"142","Sebastian Posada 1",151,0.28476821192053,-0.489560989156483,1555,0.68,0.555555555555556,1.23555555555556,69
"143","Alejandro Posada 4",158,0.253164556962025,-0.763032953452748,1623,0.428888888888889,0.802222222222222,1.23111111111111,68
"144","Fernando Chip 2",164,0.268292682926829,-0.622119633306827,1582,0.564444444444444,0.664444444444444,1.22888888888889,68
"145","Manuela Uribe 4",159,0.289308176100629,-0.478837703378493,1550,0.688888888888889,0.54,1.22888888888889,68
"146","Sebastian Graciano 5",162,0.277777777777778,-0.76186843047509,1621,0.433333333333333,0.797777777777778,1.23111111111111,68
"147","Sebastian Londono 1",162,0.246913580246914,-0.86017130996965,1719,0.242222222222222,0.984444444444444,1.22666666666667,68
"148","Andrea Ramirez 3",155,0.290322580645161,-0.582994192170638,1573,0.6,0.622222222222222,1.22222222222222,67
"149","Fernando Molina 5",164,0.213414634146341,-0.837071815934072,1666,0.304444444444444,0.92,1.22444444444444,67
"150","Manuela Graciano 2",163,0.251533742331288,-0.802034795231347,1639,0.371111111111111,0.851111111111111,1.22222222222222,67
"151","Mateo Londono 2",148,0.290540540540541,-0.11410439856882,1509,0.844444444444444,0.375555555555556,1.22,67
"152","Andrea Ramirez 4",149,0.295302013422819,0.125660570609767,1497,0.875555555555556,0.335555555555556,1.21111111111111,66
"153","Andres Perez 3",149,0.328859060402685,4.55727556886216,1465,0.993333333333333,0.224444444444444,1.21777777777778,66
"154","Juan Chip 2",158,0.29746835443038,-0.710858615263139,1596,0.493333333333333,0.7,1.19333333333333,66
"155","Manuela Molina 5",167,0.245508982035928,-0.76329444048958,1618,0.426666666666667,0.777777777777778,1.20444444444444,66
"156","Mr Uribe 1",164,0.25,-0.745234940572105,1608,0.46,0.751111111111111,1.21111111111111,66
"157","Fernando Chip 4",151,0.298013245033113,-0.427408516175799,1535,0.711111111111111,0.475555555555556,1.18666666666667,65
"158","Juan Jaramillo 3",150,0.26,-0.205830819856672,1506,0.811111111111111,0.366666666666667,1.17777777777778,65
"159","Juan Perez 5",164,0.274390243902439,-0.795334352348387,1621,0.38,0.797777777777778,1.17777777777778,65
"160","Mr Jaramillo 1",158,0.253164556962025,-0.566596732837368,1560,0.611111111111111,0.58,1.19111111111111,65
"161","Mr Ramirez 4",155,0.296774193548387,-0.288212172584551,1514,0.786666666666667,0.4,1.18666666666667,65
"162","Andres Graciano 4",153,0.274509803921569,-0.524063380791252,1544,0.646666666666667,0.522222222222222,1.16888888888889,64
"163","Juan Molina 4",160,0.2875,-0.592043019689503,1563,0.588888888888889,0.586666666666667,1.17555555555556,64
"164","Juan Perez 3",156,0.282051282051282,-0.573900089508844,1559,0.606666666666667,0.568888888888889,1.17555555555556,64
"165","Mateo Ramirez 2",166,0.271084337349398,-0.800576262029352,1620,0.375555555555556,0.786666666666667,1.16222222222222,64
"166","Andrea Posada 3",150,0.326666666666667,-0.394309493790108,1520,0.733333333333333,0.426666666666667,1.16,63
"167","Fernando Hassan 2",155,0.283870967741935,-0.645794876732479,1568,0.548888888888889,0.608888888888889,1.15777777777778,63
"168","Manuela Jaramillo 2",161,0.279503105590062,-0.844398537711242,1650,0.282222222222222,0.875555555555556,1.15777777777778,63
"169","Mateo Ramirez 5",182,0.236263736263736,-0.902850413851746,1761,0.148888888888889,1,1.14888888888889,63
"170","Alejandro Jaramillo 3",155,0.264516129032258,-0.465513780288095,1524,0.695555555555556,0.44,1.13555555555556,62
"171","Andres Hassan 2",165,0.242424242424242,-0.864252349209486,1659,0.233333333333333,0.902222222222222,1.13555555555556,62
"172","Andres Hassan 4",161,0.260869565217391,-0.873178746723646,1666,0.213333333333333,0.92,1.13333333333333,62
"173","Juan Jaramillo 1",156,0.269230769230769,-0.644295335439355,1560,0.551111111111111,0.58,1.13111111111111,62
"174","Manuela Londono 5",151,0.311258278145695,-0.124391017470562,1487,0.842222222222222,0.293333333333333,1.13555555555556,62
"175","Sebastian Ramirez 2",168,0.232142857142857,-0.890522689124231,1702,0.166666666666667,0.964444444444444,1.13111111111111,62
"176","Andrea Londono 3",161,0.229813664596273,-0.849209121969774,1640,0.264444444444444,0.853333333333333,1.11777777777778,61
"177","Fernando Londono 4",162,0.271604938271605,-0.758214782487621,1591,0.437777777777778,0.686666666666667,1.12444444444444,61
"178","Manuela Molina 3",146,0.349315068493151,0.777913642153442,1449,0.937777777777778,0.18,1.11777777777778,61
"179","Mr Perez 3",154,0.318181818181818,-0.179059694677616,1489,0.82,0.302222222222222,1.12222222222222,61
"180","Fernando Molina 1",147,0.306122448979592,-0.522262826112682,1530,0.648888888888889,0.462222222222222,1.11111111111111,60
"181","Juan Chip 5",153,0.294117647058824,-0.608791309107762,1550,0.575555555555556,0.54,1.11555555555556,60
"182","Mateo Hassan 4",159,0.283018867924528,-0.818165580132269,1612,0.342222222222222,0.766666666666667,1.10888888888889,60
"183","Sebastian Posada 5",158,0.253164556962025,-0.809385663079503,1608,0.362222222222222,0.751111111111111,1.11333333333333,60
"184","Alejandro Ramirez 5",160,0.28125,-0.793878544617405,1602,0.382222222222222,0.715555555555556,1.09777777777778,59
"185","Andres Jaramillo 2",157,0.273885350318471,-0.741047865601322,1576,0.466666666666667,0.631111111111111,1.09777777777778,59
"186","Fernando Uribe 5",163,0.263803680981595,-0.847817223788231,1628,0.275555555555556,0.82,1.09555555555556,59
"187","Juan Graciano 3",148,0.317567567567568,-0.175559576292621,1484,0.822222222222222,0.284444444444444,1.10666666666667,59
"188","Alejandro Hassan 1",158,0.227848101265823,-0.911213782565259,1679,0.126666666666667,0.937777777777778,1.06444444444444,58
"189","Andres Hassan 5",151,0.271523178807947,-0.309822351889728,1490,0.777777777777778,0.306666666666667,1.08444444444444,58
"190","Juan Molina 5",152,0.309210526315789,-0.611589180311392,1539,0.573333333333333,0.493333333333333,1.06666666666667,58
"191","Mr Graciano 1",165,0.23030303030303,-0.894969035029345,1662,0.157777777777778,0.908888888888889,1.06666666666667,58
"192","Mr Jaramillo 3",161,0.254658385093168,-0.755542691313056,1576,0.446666666666667,0.631111111111111,1.07777777777778,58
"193","Andrea Hassan 1",165,0.266666666666667,-0.867063288445812,1634,0.224444444444444,0.835555555555556,1.06,57
"194","Fernando Ramirez 5",154,0.272727272727273,-0.831901990388463,1606,0.315555555555556,0.735555555555556,1.05111111111111,57
"195","Manuela Chip 1",171,0.228070175438596,-0.915898923796362,1681,0.111111111111111,0.94,1.05111111111111,57
"196","Mateo Posada 4",159,0.264150943396226,-0.716767175166517,1558,0.486666666666667,0.564444444444444,1.05111111111111,57
"197","Mr Chip 1",152,0.282894736842105,-0.678990563158891,1546,0.524444444444444,0.528888888888889,1.05333333333333,57
"198","Mr Posada 4",153,0.248366013071895,-0.745494172519942,1566,0.457777777777778,0.6,1.05777777777778,57
"199","Sebastian Uribe 1",155,0.290322580645161,-0.67212241810372,1545,0.526666666666667,0.524444444444444,1.05111111111111,57
"200","Andrea Chip 2",156,0.282051282051282,-0.702434816322182,1553,0.502222222222222,0.544444444444444,1.04666666666667,56
"201","Manuela Chip 2",158,0.265822784810127,-0.694753309592201,1548,0.513333333333333,0.533333333333333,1.04666666666667,56
"202","Mr Hassan 1",162,0.246913580246914,-0.868130866604947,1630,0.222222222222222,0.826666666666667,1.04888888888889,56
"203","Andrea Posada 2",165,0.254545454545455,-0.903834825480495,1657,0.144444444444444,0.897777777777778,1.04222222222222,55
"204","Andres Posada 3",156,0.25,-0.772849911240188,1573,0.42,0.622222222222222,1.04222222222222,55
"205","Andres Uribe 4",170,0.247058823529412,-0.943993175974847,1722,0.0533333333333333,0.986666666666667,1.04,55
"206","Sebastian Ramirez 1",142,0.267605633802817,0.4889671120694,1430,0.915555555555556,0.124444444444444,1.04,55
"207","Andrea Jaramillo 1",167,0.287425149700599,-0.869861637791231,1627,0.217777777777778,0.817777777777778,1.03555555555556,54
"208","Andrea Jaramillo 2",167,0.233532934131737,-0.916444852526504,1674,0.108888888888889,0.928888888888889,1.03777777777778,54
"209","Fernando Chip 1",159,0.270440251572327,-0.868591299087718,1627,0.22,0.817777777777778,1.03777777777778,54
"210","Sebastian Jaramillo 1",153,0.248366013071895,-0.759454784118871,1563,0.435555555555556,0.586666666666667,1.02222222222222,54
"211","Sebastian Jaramillo 2",147,0.258503401360544,-0.286967126695675,1468,0.788888888888889,0.233333333333333,1.02222222222222,54
"212","Fernando Perez 5",152,0.236842105263158,-0.533021181011869,1510,0.635555555555556,0.384444444444444,1.02,53
"213","Mateo Jaramillo 3",156,0.256410256410256,-0.819622947599641,1589,0.337777777777778,0.682222222222222,1.02,53
"214","Mateo Molina 5",151,0.291390728476821,-0.733362796528935,1554,0.468888888888889,0.548888888888889,1.01777777777778,53
"215","Andres Molina 2",159,0.29559748427673,-0.849099868891658,1605,0.266666666666667,0.733333333333333,1,52
"216","Andres Uribe 5",155,0.290322580645161,-0.100107695473416,1442,0.848888888888889,0.16,1.00888888888889,52
"217","Fernando Uribe 1",156,0.275641025641026,-0.903758569901604,1648,0.146666666666667,0.871111111111111,1.01777777777778,52
"218","Juan Graciano 4",157,0.254777070063694,-0.815519918778644,1581,0.344444444444444,0.655555555555556,1,52
"219","Mateo Jaramillo 5",168,0.214285714285714,-0.930235965150588,1666,0.0844444444444444,0.92,1.00444444444444,52
"220","Mr Posada 5",145,0.282758620689655,0.283473885254875,1429,0.895555555555556,0.122222222222222,1.01777777777778,52
"221","Alejandro Chip 4",154,0.272727272727273,-0.818676662742262,1581,0.34,0.655555555555556,0.995555555555556,51
"222","Mateo Graciano 2",151,0.278145695364238,-0.341914152410662,1467,0.764444444444444,0.228888888888889,0.993333333333333,51
"223","Mateo Jaramillo 4",141,0.354609929078014,0.461499468600301,1407,0.913333333333333,0.08,0.993333333333333,51
"224","Sebastian Londono 2",142,0.330985915492958,-0.0553620817246459,1434,0.855555555555556,0.137777777777778,0.993333333333333,51
"225","Alejandro Londono 4",150,0.266666666666667,-0.622751130939034,1520,0.562222222222222,0.426666666666667,0.988888888888889,50
"226","Mr Graciano 4",158,0.291139240506329,-0.797273808185213,1571,0.377777777777778,0.611111111111111,0.988888888888889,50
"227","Mr Perez 5",149,0.288590604026846,-0.366501790488891,1473,0.742222222222222,0.246666666666667,0.988888888888889,50
"228","Sebastian Molina 5",169,0.21301775147929,-0.964699067426022,1715,0.0155555555555556,0.975555555555556,0.991111111111111,50
"229","Alejandro Hassan 2",142,0.295774647887324,-0.222983764820472,1448,0.802222222222222,0.177777777777778,0.98,49
"230","Alejandro Ramirez 3",138,0.297101449275362,0.696582988720587,1377,0.933333333333333,0.0488888888888889,0.982222222222222,49
"231","Andres Londono 5",144,0.270833333333333,0.390347576454802,1407,0.904444444444444,0.08,0.984444444444444,49
